age,income_k,loan_amount_k,dti,fico,revolving_util,num_derog,months_employed,num_inq_6mo,home_owner,loan_purpose,credit_score,default
49,44.1,71.2,1.9,808,47.4,0,1,0,1,auto,751,0
22,34.7,17.6,1.0,669,35.3,1,20,4,1,medical,698,0
43,62.7,24.5,1.0,519,39.3,0,10,1,0,home_improvement,705,0
63,109.8,10.4,1.0,813,32.4,1,13,0,1,debt_consolidation,782,0
41,28.7,100.0,4.2,654,11.4,0,23,1,0,medical,710,1
27,115.4,19.2,1.0,706,57.9,2,107,3,0,other,713,0
24,67.5,7.9,1.0,616,44.3,0,13,2,0,debt_consolidation,728,0
56,210.4,9.2,1.0,660,13.3,0,40,0,0,medical,788,0
41,38.9,19.2,1.0,784,14.4,2,51,0,1,debt_consolidation,750,0
48,98.6,53.4,1.0,547,63.9,0,59,0,1,debt_consolidation,703,0
53,27.6,22.7,1.0,614,56.0,3,15,1,0,home_improvement,673,1
41,34.8,11.8,1.0,687,21.0,1,153,2,1,debt_consolidation,729,0
38,56.6,8.9,1.0,585,63.2,1,12,1,0,auto,706,0
30,59.7,59.9,1.2,627,7.3,0,9,1,1,debt_consolidation,720,0
18,80.5,12.4,1.0,634,32.6,1,12,0,0,auto,734,1
23,28.0,15.2,1.0,594,11.8,0,7,1,1,auto,726,1
41,46.4,17.1,1.0,836,8.7,0,16,2,1,auto,780,0
39,45.1,16.0,1.0,680,50.1,0,29,1,1,medical,736,0
46,51.5,23.5,1.0,626,20.3,1,11,1,0,auto,720,0
40,82.9,21.3,1.0,750,15.5,1,23,4,1,home_improvement,731,0
43,128.9,17.4,1.0,622,27.4,0,149,1,1,debt_consolidation,749,0
51,23.7,57.5,2.9,671,40.5,2,14,0,1,debt_consolidation,696,0
31,65.2,35.0,1.0,751,17.3,1,12,2,1,other,737,0
38,48.6,9.9,1.0,653,20.5,0,1,2,0,auto,738,0
22,59.5,26.5,1.0,636,36.4,0,18,2,1,home_improvement,722,0
53,77.7,31.6,1.0,850,46.1,1,31,0,1,debt_consolidation,770,0
42,71.9,64.0,1.1,710,33.2,1,40,0,1,debt_consolidation,725,0
47,20.6,4.7,1.0,535,38.2,1,166,0,1,debt_consolidation,706,0
60,93.4,29.8,1.0,741,42.2,1,38,1,0,debt_consolidation,747,0
54,60.1,22.1,1.0,761,11.0,0,7,1,1,debt_consolidation,769,0
41,35.6,9.7,1.0,563,13.5,0,17,2,0,auto,720,0
51,80.1,27.5,1.0,641,4.8,0,170,3,1,debt_consolidation,733,0
24,54.9,34.8,1.0,689,23.0,0,33,3,1,auto,725,0
47,15.6,26.2,2.0,699,48.4,0,45,0,1,debt_consolidation,744,0
43,63.7,36.0,1.0,721,33.2,0,135,1,1,debt_consolidation,750,0
22,126.5,20.2,1.0,714,17.1,0,28,1,1,debt_consolidation,766,0
58,54.6,18.0,1.0,560,11.0,0,65,2,1,home_improvement,716,1
33,33.7,35.0,1.2,722,23.7,0,84,1,1,home_improvement,748,0
50,91.3,27.6,1.0,575,9.7,1,62,2,0,auto,711,0
36,38.6,5.5,1.0,799,47.2,0,12,0,1,medical,779,0
53,90.1,18.1,1.0,689,42.3,0,10,2,0,home_improvement,746,0
57,106.6,43.2,1.0,671,41.6,1,55,2,1,medical,715,1
32,56.4,21.9,1.0,773,11.8,0,48,3,1,medical,757,0
23,25.1,24.8,1.2,684,48.2,0,7,1,1,auto,732,0
40,88.8,12.2,1.0,801,41.3,0,3,1,1,auto,777,0
52,68.7,29.2,1.0,692,41.4,0,102,1,1,debt_consolidation,745,0
37,41.9,54.7,1.6,631,65.3,0,46,0,1,home_improvement,711,0
34,91.3,34.6,1.0,685,35.2,0,60,0,1,other,751,0
47,57.3,10.1,1.0,579,49.6,1,47,1,0,auto,709,0
18,16.9,54.2,3.9,822,46.3,0,7,0,1,debt_consolidation,762,0
34,71.4,13.9,1.0,569,8.3,0,4,0,1,debt_consolidation,736,0
25,39.7,41.0,1.2,673,28.6,0,16,2,1,medical,722,0
45,37.2,49.4,1.6,643,38.7,0,15,1,1,medical,717,0
33,124.2,36.1,1.0,729,41.5,1,95,2,1,home_improvement,737,0
28,41.2,11.7,1.0,678,8.1,0,147,1,0,medical,758,0
37,50.4,7.5,1.0,780,60.1,0,34,0,1,debt_consolidation,772,0
24,33.5,19.5,1.0,687,24.3,1,100,0,1,home_improvement,739,0
41,38.9,9.8,1.0,703,28.1,1,194,1,0,home_improvement,747,0
33,57.4,30.7,1.0,646,36.6,1,57,1,0,other,718,0
37,61.0,100.0,2.0,712,8.3,1,172,1,0,medical,716,0
33,104.4,20.3,1.0,703,18.6,0,25,0,1,debt_consolidation,768,0
52,96.3,62.1,1.0,609,13.2,0,16,0,0,debt_consolidation,731,0
40,31.6,42.3,1.6,770,24.6,0,61,0,0,other,765,0
48,47.6,7.4,1.0,668,25.4,0,26,4,1,debt_consolidation,726,0
47,52.3,29.0,1.0,583,55.6,1,24,0,0,debt_consolidation,704,0
32,45.5,7.8,1.0,716,5.2,1,77,1,1,debt_consolidation,750,0
48,43.5,55.4,1.5,677,12.1,0,52,0,1,medical,740,1
46,103.6,11.9,1.0,593,33.3,0,24,0,1,auto,742,0
45,66.2,18.5,1.0,725,33.2,0,12,1,0,home_improvement,760,0
37,75.7,22.5,1.0,662,1.5,0,24,2,0,debt_consolidation,746,0
36,68.8,27.0,1.0,701,34.0,1,1,2,0,other,727,1
51,45.6,32.6,1.0,622,47.7,1,126,1,0,debt_consolidation,710,0
68,25.7,26.3,1.2,755,30.0,0,61,0,1,medical,764,0
32,43.1,17.1,1.0,736,26.9,1,54,3,1,debt_consolidation,729,0
48,48.2,11.1,1.0,598,14.2,0,16,0,0,home_improvement,745,0
37,70.0,15.9,1.0,737,48.7,0,69,1,1,debt_consolidation,759,0
51,37.5,6.6,1.0,625,15.0,1,27,1,0,debt_consolidation,726,0
47,43.3,28.8,1.0,644,9.2,0,54,1,0,debt_consolidation,739,0
54,40.6,10.4,1.0,763,49.0,0,2,3,0,debt_consolidation,750,0
18,37.2,10.6,1.0,702,30.2,0,0,2,1,other,742,0
34,117.3,15.0,1.0,657,65.2,0,31,3,0,debt_consolidation,730,0
30,103.6,35.9,1.0,621,14.7,0,6,0,1,auto,741,0
40,119.8,17.4,1.0,767,34.0,0,5,1,1,auto,774,0
33,114.5,56.7,1.0,689,47.1,0,162,4,0,auto,720,0
34,29.1,6.6,1.0,640,41.3,0,50,1,1,other,734,0
50,116.5,23.5,1.0,650,10.0,2,32,3,1,home_improvement,706,0
64,45.6,16.9,1.0,671,43.1,0,36,4,0,medical,722,0
18,75.4,29.9,1.0,815,17.4,1,29,2,1,debt_consolidation,756,0
38,42.3,16.1,1.0,681,17.8,1,11,0,1,medical,740,0
45,46.0,14.1,1.0,650,10.1,0,25,1,0,home_improvement,748,1
42,23.5,100.0,5.1,779,61.1,0,29,2,1,debt_consolidation,717,0
37,15.0,23.9,1.9,539,41.2,0,49,0,1,debt_consolidation,709,1
25,40.2,7.7,1.0,705,21.1,0,5,2,0,debt_consolidation,751,0
30,46.3,12.4,1.0,746,19.3,0,8,3,0,debt_consolidation,754,0
50,61.1,16.3,1.0,711,21.9,0,29,1,1,other,756,0
54,52.7,11.0,1.0,623,11.6,0,49,2,0,debt_consolidation,737,1
43,76.5,30.6,1.0,691,24.6,1,5,0,1,debt_consolidation,739,0
31,67.7,12.8,1.0,783,18.4,0,45,0,1,debt_consolidation,784,0
43,53.7,72.8,1.6,563,53.1,0,39,0,0,debt_consolidation,697,0
39,42.7,16.5,1.0,699,49.2,0,18,1,1,other,743,1
48,47.7,28.5,1.0,746,10.6,1,29,0,0,other,756,0
43,123.2,23.0,1.0,424,40.4,0,20,1,0,debt_consolidation,695,1
34,37.7,19.5,1.0,552,25.0,1,53,1,1,debt_consolidation,698,0
44,43.0,19.3,1.0,731,49.2,0,55,1,1,debt_consolidation,750,0
27,75.8,12.4,1.0,619,35.1,0,4,1,1,auto,735,1
51,50.1,27.8,1.0,672,12.1,1,25,0,1,home_improvement,735,0
56,61.8,43.7,1.0,689,31.8,1,42,1,1,debt_consolidation,721,0
27,91.3,13.4,1.0,648,54.3,0,72,1,0,home_improvement,744,0
47,47.0,35.9,1.0,636,36.8,1,31,0,0,auto,718,1
30,26.0,11.6,1.0,668,37.0,0,47,1,0,debt_consolidation,742,0
54,79.8,22.7,1.0,850,13.1,0,24,2,0,other,789,0
52,15.0,48.4,3.9,577,30.8,0,31,1,0,debt_consolidation,709,1
39,87.3,7.4,1.0,728,17.6,0,65,1,1,home_improvement,770,1
53,42.1,73.1,2.1,585,69.6,1,18,1,1,auto,670,0
36,39.3,16.0,1.0,706,47.8,0,57,0,1,debt_consolidation,754,0
34,52.6,100.0,2.3,682,35.8,0,142,0,0,other,722,0
35,26.6,37.1,1.7,630,28.6,1,14,1,1,home_improvement,705,0
40,22.6,28.7,1.5,639,8.7,0,0,1,1,medical,731,0
38,17.8,8.7,1.0,773,50.2,2,8,2,1,debt_consolidation,722,0
43,44.4,5.7,1.0,795,48.8,0,48,1,0,auto,776,0
34,36.2,50.0,1.7,724,27.9,0,24,2,1,auto,730,0
51,15.5,22.4,1.7,666,29.4,0,7,1,1,medical,735,0
54,70.8,76.1,1.3,700,19.4,0,10,2,1,medical,720,0
36,38.6,29.9,1.0,688,26.6,1,9,0,0,other,735,0
24,89.3,20.1,1.0,644,48.4,1,31,1,1,other,721,0
50,63.0,15.2,1.0,771,33.3,1,94,0,0,auto,767,0
55,63.9,67.2,1.3,616,54.8,2,58,3,0,auto,661,0
40,78.9,41.3,1.0,736,20.9,1,29,0,1,home_improvement,746,0
26,41.9,18.8,1.0,748,27.5,0,28,0,1,home_improvement,767,0
45,73.4,23.3,1.0,639,30.8,1,52,0,0,debt_consolidation,732,0
60,68.7,36.4,1.0,743,42.6,0,111,1,1,debt_consolidation,753,0
19,47.1,6.0,1.0,701,47.4,1,9,2,1,other,725,0
47,138.0,94.2,1.0,699,20.3,0,1,3,0,home_improvement,719,0
38,117.3,30.5,1.0,614,12.0,0,109,1,1,home_improvement,743,0
31,85.1,67.6,1.0,564,9.6,0,33,1,1,home_improvement,704,1
47,55.6,14.8,1.0,703,27.0,0,0,0,0,debt_consolidation,763,0
26,48.0,7.3,1.0,681,24.7,0,17,0,0,debt_consolidation,761,0
45,64.8,4.6,1.0,695,38.2,0,49,1,1,auto,756,0
57,60.0,12.9,1.0,721,37.2,0,56,0,0,auto,770,0
44,104.0,20.0,1.0,590,17.1,0,51,0,1,debt_consolidation,743,0
31,65.7,29.6,1.0,753,23.6,2,3,1,1,debt_consolidation,730,0
20,59.4,47.4,1.0,731,6.9,0,66,4,1,debt_consolidation,728,0
26,58.4,29.0,1.0,739,56.3,1,9,1,1,debt_consolidation,730,1
19,53.3,80.3,1.8,677,17.3,2,31,0,1,medical,695,0
61,118.5,74.5,1.0,685,45.5,2,19,0,0,other,708,0
39,56.7,18.2,1.0,462,23.0,0,53,0,1,debt_consolidation,704,0
29,51.9,100.0,2.3,711,41.6,0,135,2,0,home_improvement,711,0
26,110.0,19.7,1.0,707,53.6,1,27,1,0,debt_consolidation,743,0
29,40.7,33.1,1.0,697,25.2,1,44,1,0,other,729,0
37,25.7,43.8,2.0,723,20.9,0,76,2,1,auto,737,0
26,91.2,27.0,1.0,628,66.6,0,8,0,0,debt_consolidation,735,0
62,99.1,17.4,1.0,694,12.3,1,54,0,1,home_improvement,756,0
33,89.6,10.8,1.0,689,65.8,0,62,2,0,debt_consolidation,745,1
32,38.2,53.8,1.7,586,36.2,0,12,0,1,home_improvement,710,1
45,52.2,13.6,1.0,742,33.9,0,12,0,1,home_improvement,765,0
59,23.3,30.7,1.6,570,39.8,0,1,0,1,debt_consolidation,713,1
57,52.6,18.0,1.0,738,45.8,1,11,1,1,other,739,0
36,62.3,53.6,1.0,593,18.8,0,27,4,1,home_improvement,688,0
45,43.4,28.4,1.0,591,54.4,3,10,0,1,home_improvement,671,1
43,79.5,10.7,1.0,703,22.2,0,4,0,1,debt_consolidation,768,0
48,78.6,24.0,1.0,613,28.0,0,2,2,1,other,724,0
45,53.7,3.3,1.0,833,35.8,0,48,1,0,debt_consolidation,793,0
30,97.7,50.0,1.0,805,44.8,1,19,3,0,home_improvement,735,0
26,52.5,100.0,2.3,707,31.2,0,148,0,1,auto,725,0
44,65.4,29.8,1.0,657,34.2,1,2,2,0,home_improvement,714,1
27,118.7,21.9,1.0,657,38.0,1,19,2,1,auto,722,0
58,157.7,49.1,1.0,565,38.3,0,46,3,0,debt_consolidation,708,1
42,24.3,11.6,1.0,767,28.5,1,67,0,1,home_improvement,758,0
29,45.6,15.7,1.0,717,34.5,0,59,0,0,home_improvement,765,0
38,29.0,39.8,1.6,672,47.0,1,34,2,0,debt_consolidation,707,0
35,58.3,11.5,1.0,679,38.4,0,32,3,1,debt_consolidation,730,0
40,57.8,4.2,1.0,666,74.8,1,137,0,1,debt_consolidation,732,0
53,62.7,50.4,1.0,800,9.7,0,37,0,0,auto,776,0
24,25.5,16.7,1.0,813,9.9,0,4,0,0,home_improvement,786,0
19,62.1,11.5,1.0,632,16.2,0,4,1,1,debt_consolidation,740,0
46,34.1,64.8,2.3,608,50.5,1,29,0,0,other,695,0
39,29.2,23.3,1.0,751,25.2,0,63,1,1,auto,758,0
43,52.0,58.5,1.3,662,45.9,1,93,1,0,debt_consolidation,706,0
47,46.3,30.1,1.0,584,3.9,0,16,1,1,debt_consolidation,722,0
39,73.0,17.5,1.0,683,31.7,2,187,2,1,home_improvement,716,0
51,37.0,88.7,2.9,588,38.8,0,202,0,1,debt_consolidation,701,0
31,97.7,4.0,1.0,742,33.1,0,13,1,1,home_improvement,771,0
42,39.3,60.0,1.8,647,14.7,1,124,1,1,auto,709,0
32,31.1,24.2,1.0,773,52.6,0,21,0,1,medical,760,0
28,27.4,60.4,2.6,640,21.3,1,312,0,1,auto,717,0
49,47.7,14.8,1.0,644,19.3,0,206,2,1,debt_consolidation,739,0
48,148.9,14.9,1.0,772,22.8,0,77,0,1,debt_consolidation,797,0
18,55.4,21.6,1.0,662,33.8,2,45,0,0,other,718,0
28,30.9,89.8,3.5,722,56.4,0,104,0,1,other,723,1
45,28.5,49.0,2.1,616,19.4,1,87,0,1,other,709,0
54,50.9,16.7,1.0,677,9.3,0,10,1,0,home_improvement,753,0
34,25.8,12.9,1.0,713,20.3,0,49,0,1,debt_consolidation,761,0
39,234.8,69.3,1.0,727,44.9,0,65,0,0,home_improvement,770,0
25,48.4,53.3,1.3,754,17.9,0,127,1,1,other,751,0
72,35.5,19.1,1.0,654,20.6,0,13,0,1,medical,747,0
47,69.2,22.2,1.0,739,31.4,0,17,1,0,debt_consolidation,764,0
52,30.6,70.9,2.8,765,26.2,0,281,0,0,home_improvement,761,0
49,35.1,5.0,1.0,645,44.6,0,16,1,1,debt_consolidation,735,0
53,38.2,44.2,1.4,850,35.4,0,57,1,0,debt_consolidation,776,0
49,38.5,11.3,1.0,563,38.7,0,58,1,1,home_improvement,716,0
37,55.4,29.6,1.0,646,62.1,1,63,2,1,home_improvement,702,0
50,48.4,51.3,1.3,508,50.8,0,55,0,1,home_improvement,691,0
42,43.3,6.7,1.0,689,54.1,0,63,1,1,home_improvement,743,0
57,106.0,67.1,1.0,701,26.1,0,93,1,1,home_improvement,739,0
33,15.7,100.0,7.6,741,23.9,1,111,1,0,auto,721,0
35,91.3,12.8,1.0,606,20.1,0,13,1,1,other,738,0
49,29.3,19.2,1.0,785,39.6,1,151,0,0,debt_consolidation,762,1
57,101.7,23.8,1.0,597,48.1,0,47,1,1,home_improvement,728,1
43,61.5,42.8,1.0,636,29.0,1,64,2,0,home_improvement,708,0
33,22.9,51.5,2.7,601,28.9,1,2,1,1,other,691,1
40,27.8,23.4,1.0,666,37.6,0,49,1,1,other,733,0
36,46.0,34.2,1.0,506,34.6,0,45,0,1,debt_consolidation,701,0
64,24.9,21.1,1.0,595,42.0,0,55,1,0,debt_consolidation,720,0
52,36.4,38.9,1.3,777,42.3,0,0,1,0,debt_consolidation,757,0
57,123.1,9.9,1.0,735,37.1,0,4,0,1,home_improvement,781,0
45,40.0,31.4,1.0,754,23.1,0,6,1,0,home_improvement,759,0
35,61.8,72.4,1.4,800,50.2,1,30,2,1,home_improvement,721,1
56,45.5,41.7,1.1,725,36.9,1,70,2,1,debt_consolidation,721,0
61,55.9,50.7,1.1,774,37.3,0,13,4,0,debt_consolidation,732,1
48,57.9,17.2,1.0,564,23.0,0,58,0,1,auto,730,0
41,96.4,15.9,1.0,662,7.3,0,5,0,1,other,762,1
54,133.8,30.3,1.0,709,54.4,0,4,2,1,home_improvement,744,0
37,84.8,15.2,1.0,706,36.9,1,31,1,1,debt_consolidation,742,0
51,16.9,8.9,1.0,829,18.9,0,124,0,1,debt_consolidation,793,0
33,35.3,49.3,1.7,670,49.5,0,36,1,0,auto,724,0
30,118.8,29.0,1.0,625,48.7,0,40,0,0,debt_consolidation,744,0
48,74.3,14.7,1.0,749,22.3,0,152,1,0,auto,778,0
46,69.8,34.9,1.0,814,13.5,0,25,1,1,home_improvement,778,0
64,86.6,81.6,1.1,675,18.7,0,5,1,1,debt_consolidation,721,0
38,38.7,21.2,1.0,615,76.2,1,87,0,1,home_improvement,706,0
42,33.3,20.2,1.0,714,25.8,2,4,0,1,auto,726,0
28,36.2,59.9,2.0,684,23.5,0,25,1,1,debt_consolidation,727,0
19,55.8,7.0,1.0,653,52.2,1,89,1,1,other,724,0
20,67.1,24.7,1.0,542,34.7,0,0,1,0,home_improvement,713,0
47,98.1,17.5,1.0,623,15.2,0,50,2,1,home_improvement,737,0
27,75.1,7.0,1.0,692,8.4,0,19,2,1,auto,754,0
55,47.1,45.2,1.2,768,18.7,0,6,1,0,auto,758,0
59,88.3,20.3,1.0,550,40.3,0,19,1,0,debt_consolidation,721,0
38,36.4,38.4,1.3,802,19.2,0,109,1,1,debt_consolidation,768,0
61,68.6,40.9,1.0,647,54.9,0,1,0,1,debt_consolidation,729,1
44,50.4,32.8,1.0,608,12.5,0,38,2,0,medical,723,0
55,54.1,14.1,1.0,788,38.4,0,115,0,1,home_improvement,781,0
39,43.0,21.5,1.0,720,35.0,0,75,0,1,auto,758,0
53,62.0,22.2,1.0,649,39.9,0,15,2,1,debt_consolidation,727,0
30,30.5,38.6,1.5,591,25.6,1,17,3,1,debt_consolidation,682,1
49,42.3,24.0,1.0,657,30.5,0,16,0,1,home_improvement,741,0
36,63.7,37.3,1.0,814,68.6,0,25,1,0,home_improvement,762,0
40,82.9,16.4,1.0,719,20.3,0,34,1,1,other,761,0
49,32.2,43.9,1.6,578,55.4,0,6,1,1,home_improvement,697,0
44,97.8,17.6,1.0,628,25.1,1,40,0,1,debt_consolidation,734,0
41,92.9,7.9,1.0,745,44.4,1,18,0,0,medical,765,0
50,80.6,20.5,1.0,723,7.7,0,26,0,1,auto,772,0
51,81.8,24.7,1.0,772,63.7,0,1,0,1,auto,765,0
25,93.8,26.0,1.0,795,31.4,0,85,0,1,debt_consolidation,784,0
48,49.9,7.3,1.0,806,50.8,2,48,2,1,debt_consolidation,735,0
50,22.7,35.4,1.9,696,28.3,1,72,2,1,auto,716,0
32,33.2,27.8,1.0,710,41.8,0,92,2,1,auto,735,0
46,93.9,23.4,1.0,427,35.9,0,58,0,1,medical,695,0
26,46.3,43.5,1.1,745,14.9,0,17,2,1,home_improvement,743,0
59,118.7,25.6,1.0,746,8.8,0,1,1,1,debt_consolidation,774,0
39,93.0,9.7,1.0,779,40.1,1,31,0,1,debt_consolidation,768,0
41,44.3,9.0,1.0,640,31.7,1,41,1,1,auto,723,0
56,111.8,44.2,1.0,625,38.3,0,84,1,0,debt_consolidation,733,0
40,15.0,6.2,1.0,650,44.5,0,17,1,1,other,732,0
49,93.3,55.4,1.0,702,40.4,0,10,1,1,home_improvement,736,0
29,74.1,10.7,1.0,583,21.7,0,73,0,1,debt_consolidation,739,0
35,49.5,13.4,1.0,704,41.6,0,7,1,1,home_improvement,749,1
25,37.4,40.4,1.3,782,27.1,1,44,3,1,debt_consolidation,726,0
39,34.6,14.6,1.0,638,30.3,1,12,0,0,home_improvement,729,0
54,33.5,9.5,1.0,790,54.2,1,4,0,0,debt_consolidation,760,0
44,61.5,17.4,1.0,744,23.2,0,12,0,1,debt_consolidation,771,0
52,48.2,13.5,1.0,758,20.4,0,6,1,1,other,765,0
29,35.0,31.8,1.1,675,37.0,0,4,0,0,debt_consolidation,743,0
31,37.3,11.5,1.0,653,45.0,0,17,0,1,debt_consolidation,742,0
36,83.1,18.8,1.0,780,30.8,1,143,0,1,debt_consolidation,769,0
48,56.2,13.8,1.0,698,36.1,0,77,3,1,home_improvement,737,0
46,42.1,9.3,1.0,656,30.6,2,1,1,1,home_improvement,710,0
41,106.1,13.3,1.0,694,43.8,1,43,0,0,other,752,0
49,73.6,63.9,1.0,765,44.2,1,70,0,1,auto,736,0
40,40.9,22.2,1.0,727,25.6,0,48,1,1,debt_consolidation,755,0
41,87.7,9.9,1.0,752,17.0,0,83,0,0,debt_consolidation,790,0
57,39.2,12.9,1.0,708,13.2,0,170,1,0,home_improvement,767,0
34,52.3,33.0,1.0,659,25.9,1,73,0,0,debt_consolidation,732,0
44,83.1,35.0,1.0,694,33.8,1,7,3,0,debt_consolidation,715,0
61,82.4,25.0,1.0,599,13.8,0,4,2,1,debt_consolidation,724,0
43,40.6,17.1,1.0,698,37.6,0,90,0,1,medical,755,0
50,122.1,28.7,1.0,702,28.5,0,1,0,1,home_improvement,763,0
34,83.2,16.7,1.0,832,41.5,0,20,4,0,home_improvement,765,0
65,81.2,49.9,1.0,744,44.5,0,33,0,1,other,753,0
18,61.8,28.1,1.0,672,62.5,1,62,1,1,medical,715,1
28,47.5,33.6,1.0,745,26.6,1,13,1,1,other,736,0
29,49.7,45.5,1.1,613,53.8,1,259,1,1,home_improvement,701,0
61,134.4,21.7,1.0,720,27.1,0,8,0,1,auto,774,0
46,72.4,30.4,1.0,656,65.1,0,56,1,1,other,729,1
38,42.2,17.1,1.0,697,51.6,0,67,2,1,debt_consolidation,736,0
26,51.6,100.0,2.3,653,41.0,0,6,2,0,auto,694,0
46,29.3,32.5,1.3,731,43.6,0,49,0,1,debt_consolidation,750,0
43,44.9,22.1,1.0,710,45.9,1,10,2,1,other,722,0
33,16.7,61.6,4.4,762,12.4,0,55,1,1,home_improvement,750,0
24,21.4,18.6,1.0,777,25.6,0,47,3,1,debt_consolidation,748,0
28,34.7,34.9,1.2,737,33.0,0,54,0,1,debt_consolidation,756,0
44,177.2,23.2,1.0,659,42.5,0,69,1,1,other,757,0
45,51.6,21.8,1.0,614,23.6,0,30,2,1,home_improvement,723,0
42,70.9,36.0,1.0,757,34.1,1,3,0,1,home_improvement,748,0
40,41.9,23.2,1.0,630,21.1,1,18,1,1,home_improvement,715,0
20,165.1,7.2,1.0,668,35.2,1,182,1,0,other,757,0
42,79.7,18.0,1.0,702,67.8,0,4,1,1,medical,743,1
29,41.4,10.9,1.0,716,34.3,0,16,1,1,home_improvement,752,0
42,44.2,20.5,1.0,652,36.4,0,16,4,1,other,711,0
47,55.3,23.1,1.0,607,46.2,0,86,0,1,home_improvement,731,0
33,31.6,25.0,1.0,628,44.6,0,4,0,1,home_improvement,727,0
29,48.4,86.6,2.1,649,62.3,0,10,1,0,debt_consolidation,700,0
53,70.9,17.8,1.0,658,30.4,0,35,3,1,medical,729,0
46,24.1,32.9,1.6,725,44.5,0,115,0,0,medical,754,0
34,107.6,15.3,1.0,632,5.8,0,32,1,1,home_improvement,751,0
18,108.2,26.8,1.0,764,44.9,1,1,1,0,auto,752,0
41,59.8,16.0,1.0,628,14.7,2,98,0,1,debt_consolidation,718,1
49,79.5,22.5,1.0,588,28.1,0,20,1,1,debt_consolidation,727,0
55,63.6,9.7,1.0,645,56.9,1,12,1,1,auto,719,0
33,41.3,8.5,1.0,680,33.8,0,23,0,0,debt_consolidation,758,0
34,88.6,42.8,1.0,731,12.6,0,47,2,1,other,748,0
36,63.9,18.1,1.0,742,34.9,1,12,2,1,home_improvement,738,0
52,46.4,100.0,2.6,669,34.4,1,2,2,1,debt_consolidation,682,1
27,26.7,23.8,1.1,718,48.0,2,15,0,0,debt_consolidation,722,0
40,41.8,11.6,1.0,781,17.2,0,31,2,1,home_improvement,766,0
30,100.0,16.7,1.0,600,50.0,0,81,1,0,home_improvement,734,0
45,80.4,100.0,1.5,850,34.1,1,32,1,0,auto,738,0
23,43.7,17.8,1.0,643,12.4,2,99,2,1,home_improvement,705,0
46,115.7,91.5,1.0,654,32.0,1,48,0,0,auto,710,0
36,48.7,11.6,1.0,732,35.2,0,43,1,0,debt_consolidation,761,0
39,53.7,22.5,1.0,751,47.5,0,51,1,1,medical,755,0
48,51.9,10.9,1.0,733,36.2,0,34,1,0,other,762,0
55,25.2,27.3,1.3,701,48.5,0,94,0,1,debt_consolidation,747,0
21,67.5,35.3,1.0,692,30.3,0,23,1,0,auto,742,0
54,90.7,100.0,1.3,671,53.4,0,7,1,0,debt_consolidation,707,0
48,50.1,100.0,2.4,592,53.3,0,1,1,0,debt_consolidation,684,1
38,208.5,37.2,1.0,729,14.1,0,41,1,1,debt_consolidation,778,0
58,27.7,14.3,1.0,729,24.4,0,13,1,1,other,756,0
44,62.7,31.2,1.0,801,22.7,0,8,0,1,home_improvement,777,0
57,47.7,23.9,1.0,715,40.4,0,6,0,1,other,754,0
34,76.6,37.4,1.0,697,39.1,1,139,2,0,other,726,0
31,59.8,23.5,1.0,691,31.8,1,40,1,1,debt_consolidation,729,0
56,72.0,3.7,1.0,498,31.8,0,22,0,0,home_improvement,723,0
67,36.7,23.4,1.0,700,16.0,0,31,3,0,medical,737,0
49,68.8,10.0,1.0,698,48.2,0,1,0,1,auto,757,0
52,82.7,16.3,1.0,795,68.7,0,106,1,1,auto,770,0
36,51.1,15.7,1.0,678,22.7,1,4,1,1,other,731,1
26,21.9,16.6,1.0,724,48.3,0,66,2,0,auto,744,0
39,22.2,22.3,1.2,835,46.6,0,6,3,1,other,754,0
60,30.3,16.0,1.0,745,24.7,0,2,3,0,auto,748,0
19,54.1,22.3,1.0,630,35.8,0,31,1,0,other,734,0
36,24.8,48.6,2.4,607,19.9,0,83,1,1,other,716,0
19,50.6,20.0,1.0,641,30.2,0,5,0,0,debt_consolidation,744,0
43,54.6,44.9,1.0,651,15.9,0,11,1,0,debt_consolidation,732,0
52,29.4,42.0,1.7,789,8.9,0,29,0,1,debt_consolidation,771,0
27,77.9,63.8,1.0,749,40.7,0,7,1,1,auto,740,0
37,29.0,93.2,3.9,762,54.2,0,22,0,0,auto,734,0
57,63.0,44.0,1.0,741,59.8,0,80,1,1,debt_consolidation,743,0
40,147.3,21.7,1.0,538,18.8,0,3,0,1,home_improvement,734,0
27,23.9,26.4,1.3,791,17.2,0,0,2,1,home_improvement,759,0
26,49.9,12.3,1.0,553,32.2,1,76,2,0,debt_consolidation,700,0
18,107.9,19.9,1.0,720,46.3,0,62,1,0,debt_consolidation,761,0
51,54.2,50.6,1.1,689,32.7,0,83,0,1,debt_consolidation,740,1
33,33.1,77.9,2.8,751,16.8,0,68,1,1,home_improvement,739,0
54,48.9,47.5,1.2,770,66.8,0,102,0,1,auto,752,0
52,23.8,24.7,1.2,649,49.1,0,9,2,0,home_improvement,721,0
34,43.9,41.3,1.1,574,37.9,0,6,0,1,auto,710,0
35,57.1,10.9,1.0,687,13.8,1,72,1,0,other,747,0
51,38.1,100.0,3.1,774,22.1,1,44,1,1,debt_consolidation,717,0
43,47.4,20.6,1.0,664,41.7,0,40,1,0,medical,740,0
45,19.5,22.1,1.4,715,20.6,0,25,0,1,auto,756,0
22,106.5,15.1,1.0,539,19.8,0,58,1,0,home_improvement,729,0
